0.046144469,0.046144469,0
0.072238342,0.072238342,0
0.462114633,0.462114633,-1
0.371018825,0.371018825,-1
0.057158261,0.057158261,0
0.599290225,0.599290225,-1
0.656773344,0.656773344,-1
0.759270108,0.759270108,-1
0.893822446,0.893822446,1
0.476957081,0.476957081,2
0.042909354,0.042909354,0
0.131142213,0.131142213,0
0.033294515,0.033294515,0
0.695458518,0.695458518,-1
0.47876674,0.47876674,-1
0.016876376,0.016876376,-1
0.068574897,0.068574897,0
0.342440397,0.342440397,-1
0.968190087,0.968190087,1
0.92741917,0.92741917,1
0.410090795,0.410090795,-1
0.072309018,0.072309018,0
0.834360511,0.834360511,1
0.501358121,0.501358121,2
0.867936073,0.867936073,1
0.449211561,0.449211561,2
0.023126442,0.023126442,-1
0.556027337,0.556027337,2
0.586566471,0.586566471,2
0.719329013,0.719329013,2
0.63877337,0.63877337,2
0.338138141,0.338138141,-1
0.3487588,0.3487588,-1
0.894295956,0.894295956,1
0.768644755,0.768644755,-1
0.905491687,0.905491687,1
0.165375073,0.165375073,0
0.362495372,0.362495372,-1
0.947578816,0.947578816,2
0.890878149,0.890878149,1
0.731790561,0.731790561,-1
0.836077658,0.836077658,1
0.972470969,0.972470969,1
0.678732861,0.678732861,1
0.876513885,0.876513885,-1
0.946588046,0.946588046,1
0.955227529,0.955227529,1
0.924837547,0.924837547,1
0.435770181,0.435770181,-1
0.650784473,0.650784473,1
0.917181909,0.917181909,1
0.85742648,0.85742648,1
0.702747837,0.702747837,1
0.676407533,0.676407533,1
0.123683931,0.123683931,0
0.579590179,0.579590179,-1
0.270757076,0.270757076,-1
0.618192659,0.618192659,1
0.730533084,0.730533084,1
0.953433515,0.953433515,1
0.679039388,0.679039388,1
0.873691334,0.873691334,1
0.921399129,0.921399129,1
0.248264785,0.248264785,0
0.543650439,0.543650439,2
0.06867806,0.06867806,0
0.255619114,0.255619114,-1
0.430281683,0.430281683,-1
0.610134188,0.610134188,2
0.631104369,0.631104369,2
0.934056097,0.934056097,1
0.999896587,0.999896587,2
0.461646387,0.461646387,-1
0.607646009,0.607646009,1
0.700337254,0.700337254,1
0.826051604,0.826051604,1
0.99984019,0.99984019,-1
0.006323732,0.006323732,0
0.028515872,0.028515872,0
0.924245911,0.924245911,-1
0.931684525,0.931684525,1
0.743172564,0.743172564,-1
0.368094601,0.368094601,-1
0.114729151,0.114729151,-1
0.92443604,0.92443604,1
0.090181764,0.090181764,0
0.593721936,0.593721936,-1
0.628436959,0.628436959,1
0.812587479,0.812587479,-1
0.798149444,0.798149444,1
0.680568868,0.680568868,-1
0.142030058,0.142030058,0
0.662822393,0.662822393,-1
0.029321661,0.029321661,0
0.689095225,0.689095225,1
0.941110399,0.941110399,1
0.053845728,0.053845728,0
0.678859189,0.678859189,2
0.544888714,0.544888714,2
0.746332675,0.746332675,-1
0.583202542,0.583202542,2
0.717334794,0.717334794,1
0.87243029,0.87243029,-1
0.732206905,0.732206905,1
0.876577826,0.876577826,1
0.705791065,0.705791065,1
0.262681086,0.262681086,-1
0.746236798,0.746236798,-1
0.74068929,0.74068929,1
0.036426713,0.036426713,0
0.60589978,0.60589978,1
0.761364445,0.761364445,1
0.505052305,0.505052305,-1
0.858795334,0.858795334,-1
0.869093739,0.869093739,1
0.026671238,0.026671238,0
0.03836554,0.03836554,-1
0.035489002,0.035489002,0
0.048629137,0.048629137,0
0.401505462,0.401505462,-1
0.476754855,0.476754855,2
0.265792808,0.265792808,0
0.74120749,0.74120749,1
0.113996963,0.113996963,0
0.938211444,0.938211444,2
0.870499548,0.870499548,1
0.529896389,0.529896389,2
0.828579511,0.828579511,1
0.762263536,0.762263536,1
0.765493253,0.765493253,1
0.077092739,0.077092739,0
0.893076604,0.893076604,1
0.170812976,0.170812976,2
0.545954926,0.545954926,2
0.57388424,0.57388424,2
0.84311873,0.84311873,1
0.079474033,0.079474033,0
0.604195414,0.604195414,1
0.910866029,0.910866029,1
0.176664116,0.176664116,-1
0.232465446,0.232465446,0
0.597875588,0.597875588,2
0.788718259,0.788718259,1
0.867264305,0.867264305,1
0.905232557,0.905232557,1
0.837661209,0.837661209,1
0.028687671,0.028687671,0
0.029188868,0.029188868,0
0.035887655,0.035887655,0
0.775666044,0.775666044,1
0.08558223,0.08558223,0
0.772040588,0.772040588,1
0.588933758,0.588933758,1
0.4493258,0.4493258,-1
0.57477146,0.57477146,-1
0.109140842,0.109140842,0
0.081450274,0.081450274,-1
0.650763816,0.650763816,2
0.212399129,0.212399129,0
0.822955739,0.822955739,-1
0.890430007,0.890430007,-1
0.887310736,0.887310736,-1
0.377907922,0.377907922,-1
0.805288534,0.805288534,-1
0.756074718,0.756074718,-1
0.887860674,0.887860674,-1
0.901104825,0.901104825,-1
0.411941576,0.411941576,-1
0.637057425,0.637057425,1
0.67151203,0.67151203,-1
0.529019471,0.529019471,-1
0.91886495,0.91886495,1
0.567850955,0.567850955,2
0.351700646,0.351700646,-1
0.073698534,0.073698534,0
0.050812362,0.050812362,0
0.074229088,0.074229088,0
0.944145537,0.944145537,1
0.151250843,0.151250843,0
0.70244189,0.70244189,1
0.805837639,0.805837639,-1
0.058454886,0.058454886,0
0.174839196,0.174839196,0
0.872560303,0.872560303,1
0.843388334,0.843388334,1
0.021118092,0.021118092,0
0.080294823,0.080294823,0
0.755006194,0.755006194,-1
0.321970401,0.321970401,-1
0.381233446,0.381233446,-1
0.719016872,0.719016872,-1
0.026103456,0.026103456,0
0.115112408,0.115112408,0
0.051796883,0.051796883,0
0.936493928,0.936493928,1
0.952289697,0.952289697,1
0.867085026,0.867085026,2
0.88656979,0.88656979,1
0.154620514,0.154620514,0
0.103745891,0.103745891,0
0.307939076,0.307939076,-1
0.951036112,0.951036112,1
0.863898965,0.863898965,-1
0.763368709,0.763368709,1
0.87625911,0.87625911,1
0.887894486,0.887894486,1
0.94831404,0.94831404,1
0.036657729,0.036657729,-1
0.623821591,0.623821591,1
0.089591202,0.089591202,0
0.225592103,0.225592103,0
0.72423099,0.72423099,1
0.045616187,0.045616187,0
0.806681421,0.806681421,1
0.091939631,0.091939631,-1
0.047471011,0.047471011,-1
0.944119554,0.944119554,2
0.822939278,0.822939278,1
0.090694862,0.090694862,0
0.856996055,0.856996055,1
0.823358032,0.823358032,1
0.150134395,0.150134395,0
0.838867055,0.838867055,1
0.720818459,0.720818459,1
0.697202712,0.697202712,1
0.585465421,0.585465421,2
0.076224766,0.076224766,0
0.952242483,0.952242483,1
0.112551985,0.112551985,0
0.576370355,0.576370355,1
0.951491646,0.951491646,2
0.691094556,0.691094556,1
0.851904685,0.851904685,1
0.04863871,0.04863871,-1
0.528050667,0.528050667,-1
0.457786105,0.457786105,1
0.954049164,0.954049164,1
0.95340265,0.95340265,1
0.067537657,0.067537657,0
0.072928477,0.072928477,-1
0.946047674,0.946047674,1
0.067941929,0.067941929,0
0.778647088,0.778647088,1
0.435929735,0.435929735,-1
0.045869662,0.045869662,0
0.343178202,0.343178202,-1
0.598045257,0.598045257,2
0.630824766,0.630824766,1
0.603551747,0.603551747,-1
0.947262922,0.947262922,1
0.163703028,0.163703028,0
0.228120164,0.228120164,0
0.084599085,0.084599085,0
0.935256414,0.935256414,1
0.740935857,0.740935857,1
0.948513631,0.948513631,1
0.360964821,0.360964821,-1
0.701989047,0.701989047,1
0.017780477,0.017780477,0
0.924894602,0.924894602,-1
0.928905228,0.928905228,1
0.871994989,0.871994989,1
0.287931558,0.287931558,-1
0.953733571,0.953733571,1
0.948440127,0.948440127,1
0.918951094,0.918951094,1
0.24561328,0.24561328,0
0.717148137,0.717148137,1
0.928696933,0.928696933,1
0.713741053,0.713741053,1
0.080886294,0.080886294,0
0.112123874,0.112123874,0
0.77045055,0.77045055,1
0.86317923,0.86317923,1
0.937211203,0.937211203,1
0.210367097,0.210367097,0
0.945647667,0.945647667,1
0.89892006,0.89892006,1
0.656602955,0.656602955,1
0.780498554,0.780498554,1
0.912482577,0.912482577,1
0.194941831,0.194941831,0
0.954026833,0.954026833,1
0.926700103,0.926700103,1
0.057276538,0.057276538,0
0.939275077,0.939275077,1
0.812350333,0.812350333,1
0.176202809,0.176202809,-1
0.94716559,0.94716559,-1
0.011623182,0.011623182,-1
0.915961777,0.915961777,1
0.157339391,0.157339391,-1
0.073135353,0.073135353,0
0.061996642,0.061996642,0
0.770013737,0.770013737,1
0.124876689,0.124876689,0
0.094228908,0.094228908,-1
0.080970517,0.080970517,0
0.955507975,0.955507975,1
0.898387081,0.898387081,1
0.442853411,0.442853411,-1
0.122443339,0.122443339,0
0.948062973,0.948062973,1
0.010650316,0.010650316,0
0.046102058,0.046102058,0
0.762310625,0.762310625,-1
0.003673405,0.003673405,-1
0.098415718,0.098415718,0
0.770421865,0.770421865,1
0.925194201,0.925194201,1
0.106777293,0.106777293,0
0.904778274,0.904778274,1
0.776107884,0.776107884,-1
0.376442824,0.376442824,-1
0.090827449,0.090827449,0
0.250927152,0.250927152,-1
0.528633541,0.528633541,-1
0.054631528,0.054631528,0
0.830503849,0.830503849,2
0.206075947,0.206075947,-1
0.557996506,0.557996506,2
0.63238738,0.63238738,-1
0.419264269,0.419264269,-1
0.9551183,0.9551183,1
0.080766865,0.080766865,0
0.577784892,0.577784892,2
0.122652303,0.122652303,0
0.743563743,0.743563743,-1
0.910961307,0.910961307,1
0.488438207,0.488438207,2
0.459356388,0.459356388,2
0.930150061,0.930150061,1
0.136473537,0.136473537,2
0.130727317,0.130727317,0
0.177402127,0.177402127,0
0.767186982,0.767186982,1
0.169280292,0.169280292,0
0.018904907,0.018904907,-1
0.577815011,0.577815011,2
0.190062083,0.190062083,-1
0.0378232,0.0378232,0
0.885214983,0.885214983,1
0.92996809,0.92996809,1
0.039320771,0.039320771,0
0.505828381,0.505828381,-1
0.018765741,0.018765741,-1
0.525495317,0.525495317,2
0.630126732,0.630126732,-1
0.711312428,0.711312428,1
0.068956139,0.068956139,0
0.845848216,0.845848216,1
0.662595072,0.662595072,1
0.934466425,0.934466425,1
0.100434953,0.100434953,0
0.952656917,0.952656917,-1
0.013763424,0.013763424,0
0.740574994,0.740574994,1
0.244780484,0.244780484,0
0.929413732,0.929413732,1
0.015542138,0.015542138,-1
0.912944366,0.912944366,1
0.85634435,0.85634435,1
0.933885613,0.933885613,1
0.940053332,0.940053332,2
0.883439611,0.883439611,1
0.156914679,0.156914679,0
0.049189108,0.049189108,0
0.908664264,0.908664264,1
0.825731297,0.825731297,1
0.104636067,0.104636067,0
0.92915096,0.92915096,1
0.016268471,0.016268471,-1
0.029354182,0.029354182,0
0.903750067,0.903750067,1
0.88105822,0.88105822,1
0.572763052,0.572763052,1
0.062713776,0.062713776,0
0.739053326,0.739053326,1
0.05033132,0.05033132,0
0.262830857,0.262830857,0
0.721388659,0.721388659,1
0.980682476,0.980682476,-1
0.061375175,0.061375175,0
0.607042049,0.607042049,1
0.077351897,0.077351897,0
0.930329443,0.930329443,1
0.058746739,0.058746739,0
0.749410208,0.749410208,1
0.896239088,0.896239088,-1
0.820503105,0.820503105,-1
0.122782512,0.122782512,0
0.942549611,0.942549611,-1
0.926495639,0.926495639,2
0.113912857,0.113912857,-1
0.949570864,0.949570864,1
0.501159532,0.501159532,-1
0.910264649,0.910264649,1
0.47149001,0.47149001,2
0.093990339,0.093990339,0
0.10168147,0.10168147,0
0.918891339,0.918891339,1
0.019152924,0.019152924,0
0.702884557,0.702884557,1
0.205901187,0.205901187,0
0.857698066,0.857698066,2
0.021015593,0.021015593,0
0.271638799,0.271638799,0
0.400216187,0.400216187,-1
0.749988203,0.749988203,-1
0.898141685,0.898141685,1
0.019791665,0.019791665,0
0.954360579,0.954360579,1
0.819518274,0.819518274,2
0.622101355,0.622101355,1
0.881096224,0.881096224,1
0.762621735,0.762621735,1
0.175698066,0.175698066,0
0.368414826,0.368414826,-1
0.909253847,0.909253847,1
0.400069411,0.400069411,-1
0.461049606,0.461049606,2
0.745124854,0.745124854,1
0.732925917,0.732925917,1
0.675032672,0.675032672,1
0.955586985,0.955586985,1
0.275118942,0.275118942,-1
0.124275841,0.124275841,0
0.677749559,0.677749559,1
0.94337638,0.94337638,1
0.843681049,0.843681049,-1
0.925870326,0.925870326,1
0.433822547,0.433822547,-1
0.061023726,0.061023726,0
0.87163314,0.87163314,1
0.068124883,0.068124883,0
0.885040091,0.885040091,1
0.118381375,0.118381375,2
0.827988177,0.827988177,1
0.902857154,0.902857154,1
0.794369704,0.794369704,-1
0.667091663,0.667091663,1
0.954766445,0.954766445,1
0.641745968,0.641745968,1
0.149724362,0.149724362,0
0.77884658,0.77884658,1
0.104834843,0.104834843,-1
0.897127733,0.897127733,-1
0.802865336,0.802865336,1
0.947402795,0.947402795,1
0.150591655,0.150591655,0
0.085513861,0.085513861,-1
0.718090339,0.718090339,1
0.828593785,0.828593785,1
0.227850318,0.227850318,0
0.143137693,0.143137693,0
0.026246851,0.026246851,0
0.018887469,0.018887469,0
0.924643594,0.924643594,1
0.841903745,0.841903745,-1
0.547944098,0.547944098,-1
0.955283949,0.955283949,1
0.832144739,0.832144739,1
0.925491157,0.925491157,1
0.846533551,0.846533551,1
0.846191568,0.846191568,1
0.129592333,0.129592333,0
0.92395935,0.92395935,1
0.632062877,0.632062877,-1
0.51673006,0.51673006,-1
0.444972562,0.444972562,-1
0.954696516,0.954696516,1
0.770477172,0.770477172,1
0.905170737,0.905170737,1
0.944682117,0.944682117,1
0.24608203,0.24608203,0
0.701254694,0.701254694,1
0.550092526,0.550092526,-1
0.467950745,0.467950745,-1
0.928850552,0.928850552,1
0.7987309,0.7987309,1
0.886664058,0.886664058,1
0.948710986,0.948710986,1
0.85786118,0.85786118,1
0.937354001,0.937354001,1
0.514773613,0.514773613,1
0.849713557,0.849713557,1
0.721256092,0.721256092,1
0.071772187,0.071772187,0
0.074341283,0.074341283,0
0.034843348,0.034843348,0
0.102963048,0.102963048,0
0.952639134,0.952639134,1
0.024646659,0.024646659,0
0.920093559,0.920093559,1
0.088197212,0.088197212,0
0.831825505,0.831825505,1
0.079493726,0.079493726,0
0.780648196,0.780648196,1
0.481419563,0.481419563,2
0.113475021,0.113475021,0
0.798030615,0.798030615,-1
0.117901604,0.117901604,0
0.701460427,0.701460427,-1
0.733994361,0.733994361,-1
0.461704596,0.461704596,2
0.634475667,0.634475667,1
0.763003089,0.763003089,-1
0.952308364,0.952308364,1
0.692929384,0.692929384,1
0.145358899,0.145358899,0
0.624862278,0.624862278,1
0.090844056,0.090844056,0
0.564880748,0.564880748,1
0.18499614,0.18499614,0
0.924243007,0.924243007,1
0.16878517,0.16878517,0
0.745590302,0.745590302,1
0.781241619,0.781241619,1
0.606396441,0.606396441,-1
0.939608974,0.939608974,1
0.813435118,0.813435118,1
0.138960719,0.138960719,0
0.897506459,0.897506459,1
0.93614806,0.93614806,1
0.75033589,0.75033589,1
0.863111275,0.863111275,1
0.644807812,0.644807812,-1
0.781715875,0.781715875,1
0.797692345,0.797692345,1
0.048647574,0.048647574,0
0.881563437,0.881563437,1
0.87420517,0.87420517,1
0.939192353,0.939192353,1
0.084460427,0.084460427,0
0.094903144,0.094903144,0
0.119068464,0.119068464,0
0.627385384,0.627385384,1
0.897581778,0.897581778,1
0.805761582,0.805761582,1
0.058984946,0.058984946,0
0.867482096,0.867482096,1
0.940652989,0.940652989,1
0.072372823,0.072372823,0
0.070321478,0.070321478,0
0.915263188,0.915263188,1
0.057490543,0.057490543,0
0.781002119,0.781002119,1
0.06730092,0.06730092,0
0.706282727,0.706282727,1
0.956294867,0.956294867,1
0.014157496,0.014157496,0
0.071281464,0.071281464,0
0.804624758,0.804624758,-1
0.184258719,0.184258719,0
0.33048691,0.33048691,-1
0.938062406,0.938062406,1
0.790740207,0.790740207,1
0.04822585,0.04822585,0
0.083188789,0.083188789,0
0.524767168,0.524767168,-1
0.648287144,0.648287144,1
0.918729501,0.918729501,1
0.953770114,0.953770114,1
0.886020241,0.886020241,1
0.738287101,0.738287101,1
0.926058568,0.926058568,1
0.725731375,0.725731375,-1
0.535435725,0.535435725,2
0.071390042,0.071390042,0
0.067352708,0.067352708,0
0.045386789,0.045386789,0
0.010342723,0.010342723,0
0.830536292,0.830536292,-1
0.644713164,0.644713164,-1
0.013842376,0.013842376,-1
0.784195286,0.784195286,1
0.81524259,0.81524259,2
0.537760864,0.537760864,2
0.824048129,0.824048129,-1
0.115061912,0.115061912,0
0.918280986,0.918280986,1
0.010289697,0.010289697,0
0.936066507,0.936066507,1
0.932155045,0.932155045,-1
0.940739073,0.940739073,2
0.680726908,0.680726908,-1
0.103802985,0.103802985,0
0.822680536,0.822680536,2
0.502730362,0.502730362,2
0.874537796,0.874537796,-1
0.949070641,0.949070641,2
0.780995825,0.780995825,-1
0.910756561,0.910756561,2
0.166639247,0.166639247,0
0.09499586,0.09499586,0
0.657049764,0.657049764,2
0.882031749,0.882031749,1
0.477864609,0.477864609,-1
0.530169264,0.530169264,2
0.951322203,0.951322203,1
0.589424846,0.589424846,1
0.53003831,0.53003831,2
0.865372285,0.865372285,1
0.803513021,0.803513021,1
0.782325762,0.782325762,1
0.905302059,0.905302059,1
0.57697362,0.57697362,-1
0.644221316,0.644221316,-1
0.724149547,0.724149547,-1
0.058887867,0.058887867,0
0.506675936,0.506675936,-1
0.861669677,0.861669677,1
0.077230246,0.077230246,0
0.840248094,0.840248094,1
0.732898213,0.732898213,1
0.806782607,0.806782607,1
0.748776873,0.748776873,1
0.825688492,0.825688492,-1
0.999889346,0.999889346,-1
0.631490381,0.631490381,2
0.024463338,0.024463338,0
0.598394935,0.598394935,-1
0.020153428,0.020153428,0
0.836302937,0.836302937,1
0.724702536,0.724702536,1
0.66725215,0.66725215,2
0.479677373,0.479677373,-1
0.807853331,0.807853331,1
0.95177916,0.95177916,1
0.944638119,0.944638119,1
0.621989703,0.621989703,-1
0.577901298,0.577901298,2
0.070234267,0.070234267,0
0.032668046,0.032668046,0
0.171688078,0.171688078,0
0.348699079,0.348699079,-1
0.956454521,0.956454521,1
0.022268183,0.022268183,0
0.101548723,0.101548723,0
0.811300452,0.811300452,1
0.919269753,0.919269753,-1
0.147631123,0.147631123,2
0.927948066,0.927948066,1
0.150443426,0.150443426,-1
0.107881576,0.107881576,2
0.272205021,0.272205021,-1
0.134136134,0.134136134,0
0.895544454,0.895544454,1
0.737987462,0.737987462,2
0.75304212,0.75304212,1
0.698032097,0.698032097,-1
0.729925401,0.729925401,1
0.083602957,0.083602957,0
0.100252743,0.100252743,0
0.039252797,0.039252797,0
0.059056674,0.059056674,0
0.432956067,0.432956067,-1
0.835676225,0.835676225,1
0.365650523,0.365650523,-1
0.827340922,0.827340922,1
0.057453586,0.057453586,0
0.438621989,0.438621989,-1
0.751857741,0.751857741,1
0.891196157,0.891196157,1
0.100488335,0.100488335,-1
0.053710916,0.053710916,0
0.916629331,0.916629331,1
0.92450457,0.92450457,1
0.757580164,0.757580164,1
0.940193664,0.940193664,1
0.13632407,0.13632407,0
0.918849039,0.918849039,1
0.079572009,0.079572009,-1
0.645604386,0.645604386,1
0.093556966,0.093556966,0
0.754947926,0.754947926,1
0.937076286,0.937076286,1
0.781158384,0.781158384,1
0.856880779,0.856880779,1
0.938404005,0.938404005,1
0.866749879,0.866749879,1
0.425724669,0.425724669,2
0.191856786,0.191856786,0
0.065563265,0.065563265,0
0.01791977,0.01791977,-1
0.049002713,0.049002713,-1
0.695867497,0.695867497,1
0.048988803,0.048988803,0
0.352818945,0.352818945,-1
0.130335936,0.130335936,0
0.126488345,0.126488345,0
0.696653134,0.696653134,2
0.515252397,0.515252397,2
0.69513536,0.69513536,2
0.419838348,0.419838348,-1
0.923535365,0.923535365,1
0.89263288,0.89263288,1
0.940571608,0.940571608,1
0.694729063,0.694729063,-1
0.079298512,0.079298512,0
0.811796208,0.811796208,1
0.482510939,0.482510939,2
0.671807291,0.671807291,1
0.079124562,0.079124562,0
0.553531554,0.553531554,2
0.27812082,0.27812082,-1
0.071113837,0.071113837,0
0.038203366,0.038203366,0
0.837933355,0.837933355,-1
0.122177201,0.122177201,0
0.040312664,0.040312664,0
0.788809226,0.788809226,1
0.396050338,0.396050338,-1
0.075269825,0.075269825,0
0.082057356,0.082057356,0
0.918430086,0.918430086,2
0.792933507,0.792933507,-1
0.933888558,0.933888558,-1
0.09869853,0.09869853,0
0.914823247,0.914823247,1
0.046321807,0.046321807,-1
0.65346732,0.65346732,1
0.863140047,0.863140047,-1
0.856048694,0.856048694,2
0.926630591,0.926630591,2
0.862313574,0.862313574,1
0.269948968,0.269948968,-1
0.85419075,0.85419075,1
0.383640266,0.383640266,-1
0.681971229,0.681971229,1
0.68216318,0.68216318,1
0.493015965,0.493015965,2
0.076213908,0.076213908,0
0.835870151,0.835870151,1
0.382338281,0.382338281,-1
0.796491642,0.796491642,1
0.857470276,0.857470276,1
0.111231717,0.111231717,0
0.086532314,0.086532314,0
0.575550723,0.575550723,2
0.853155649,0.853155649,1
0.705570345,0.705570345,1
0.717500486,0.717500486,2
0.779146877,0.779146877,1
0.537749014,0.537749014,2
0.057815927,0.057815927,0
0.078097561,0.078097561,0
0.649563595,0.649563595,-1
0.929673056,0.929673056,2
0.39532119,0.39532119,-1
0.090348372,0.090348372,0
0.095331999,0.095331999,0
0.082789282,0.082789282,0
0.435457125,0.435457125,2
0.619667964,0.619667964,-1
0.928938082,0.928938082,1
0.799195452,0.799195452,1
0.952108884,0.952108884,1
0.089322712,0.089322712,0
0.972324738,0.972324738,2
0.572420634,0.572420634,1
0.861447881,0.861447881,1
0.878982129,0.878982129,1
0.794128869,0.794128869,1
0.398105242,0.398105242,-1
0.059966336,0.059966336,0
0.058905117,0.058905117,0
0.0465779,0.0465779,0
0.053923807,0.053923807,0
0.156358685,0.156358685,-1
0.803369514,0.803369514,1
0.187581931,0.187581931,-1
0.928159802,0.928159802,1
0.121763339,0.121763339,0
0.82519215,0.82519215,1
0.043311614,0.043311614,0
0.786393112,0.786393112,1
0.603903198,0.603903198,-1
0.094484507,0.094484507,0
0.593970473,0.593970473,1
0.806960927,0.806960927,1
0.78301303,0.78301303,1
0.921382004,0.921382004,-1
0.712522679,0.712522679,-1
0.937170331,0.937170331,1
0.91587032,0.91587032,1
0.951747076,0.951747076,1
0.971846823,0.971846823,-1
0.063969625,0.063969625,0
0.007105087,0.007105087,-1
0.034251114,0.034251114,0
0.954634554,0.954634554,2
0.937108995,0.937108995,1
0.096271179,0.096271179,0
0.121768532,0.121768532,0
0.713495503,0.713495503,2
0.097341528,0.097341528,0
0.583560985,0.583560985,2
0.113914745,0.113914745,0
0.646019074,0.646019074,1
0.687630431,0.687630431,2
0.594696614,0.594696614,2
0.946447051,0.946447051,1
0.929946358,0.929946358,1
0.024740974,0.024740974,0
0.448610467,0.448610467,2
0.682602445,0.682602445,-1
