0.334764247	0.246510834	1
0.225037204	0.211821315	1
0.648902047	0.611963396	0
0.793384568	0.66262032	0
0.133600017	0.521695278	1
0.325157936	0.592254159	0
0.163607058	0.47663097	1
0.110346636	0.506526791	0
0.77117883	0.31849582	0
0.689912223	0.550204074	0
0.739706228	0.27509748	1
0.454823796	0.505428297	0
0.221343271	0.481660411	1
0.449854439	0.504306425	0
0.836859285	0.586542818	0
0.536278012	0.522763881	0
0.491694876	0.413380388	1
0.085454807	0.529626696	1
0.772576774	0.31793915	1
0.128345543	0.525991394	0
0.782715428	0.322480674	1
0.778425596	0.322518265	1
0.229719921	0.452909719	1
0.781413361	0.28479325	1
0.746252534	0.335581193	1
0.057243822	0.574492172	1
0.051931608	0.566161026	1
0.588869222	0.721998802	0
0.765297056	0.76857479	0
0.059056977	0.503951263	1
0.032283229	0.525586369	1
0.083088566	0.539722825	1
0.938255696	0.431550752	0
0.115146414	0.498549918	1
0.141276307	0.512520639	1
0.157121711	0.521051837	1
0.050226119	0.562317339	1
0.316755694	0.216473198	1
0.744135224	0.316858391	1
0.3258884	0.023734378	1
0.763297687	0.315250949	1
0.780279787	0.329024006	1
0.718212853	0.278148261	1
0.069785176	0.452726343	1
0.765913487	0.650778642	0
0.309581461	0.290904306	1
0.066276208	0.451461748	1
0.14626383	0.426563687	1
0.324590424	0.312635326	1
0.257869226	0.378392697	1
0.462695513	0.27778376	1
0.068065098	0.55556223	1
0.625411462	0.245147838	1
0.567500618	0.25670925	1
0.051604579	0.539114468	1
0.701386818	0.223875976	1
0.458605119	0.35745805	1
0.394351799	0.391613256	1
0.48312285	0.270758108	1
0.404974315	0.35625449	1
0.760021779	0.664696217	0
0.484959737	0.40676926	1
0.545104516	0.42157281	1
0.369275734	0.383032948	1
0.053677647	0.553564058	1
0.750192365	0.754499173	0
0.047685176	0.605834384	1
0.750444764	0.690282709	0
0.64254161	0.775223712	0
0.213288686	0.368152016	1
0.055763301	0.557202997	1
0.076092859	0.398924534	1
0.131807066	0.437946993	1
0.72800501	0.688840075	0
0.125263441	0.447653398	1
0.336060543	0.846029853	0
0.331694589	0.327485884	0
0.358858552	0.340733468	0
0.024060347	0.65465674	1
0.08270761	0.438736358	1
0.186238784	0.380935778	1
0.658760542	0.651693982	0
0.279130335	0.450725841	1
0.280657902	0.068630504	1
0.060790209	0.57435108	1
0.64677694	0.647838731	0
0.960929241	0.437098285	0
0.247650658	0.267313255	1
0.164486937	0.321612896	1
0.596387827	0.348932203	1
0.754090824	0.755529625	0
0.377100385	0.283372044	1
0.065771066	0.53182933	1
0.696849974	0.681895861	0
0.105083429	0.393519764	1
0.890773664	0.603629967	0
0.743765232	0.723348365	0
0.651533261	0.745525814	0
0.774512303	0.620856455	0
0.418366896	0.350886064	1
0.683528661	0.579322739	0
0.787385269	0.604006823	0
0.536968003	0.713375681	0
0.096444761	0.510970455	1
0.687123178	0.732603631	0
0.771686744	0.670898962	0
0.14160016	0.523232185	1
0.804315177	0.554791728	0
0.780035171	0.665488386	0
0.0894001	0.524226568	1
0.775560273	0.543900441	0
0.109624885	0.543097297	1
0.574693853	0.68900027	0
0.501020449	0.601337014	0
0.080726596	0.487008277	1
0.118289752	0.526370635	1
0.712172774	0.69855081	0
0.62231114	0.628065357	0
0.552893186	0.605948358	0
0.078632405	0.446933683	1
0.163423604	0.510290782	1
0.100081897	0.480957626	1
0.034128523	0.617347554	1
0.526864862	0.694128346	0
0.381498044	0.686990512	0
0.74081705	0.643974214	0
0.540061397	0.702373439	0
0.032553146	0.566743565	1
0.578842508	0.744611093	0
0.793584949	0.682100875	0
0.77265102	0.646728279	0
0.073149601	0.504850193	1
0.792709033	0.652785768	0
0.750972124	0.812793155	0
0.745944374	0.642378034	0
0.155494027	0.495057781	1
0.650170241	0.709826017	0
0.302330475	0.684737221	0
0.599560547	0.671919778	0
0.721985832	0.675555521	0
0.086715387	0.551010183	1
0.709211993	0.679412257	0
0.559660727	0.736093665	0
0.38517963	0.40705986	1
0.629376421	0.586823967	0
0.059857934	0.536213821	1
0.072274125	0.57498323	1
0.757821926	0.307134197	1
0.274186071	0.356023744	1
0.511484803	0.747912378	0
0.021406701	0.373948886	1
0.075640917	0.458503121	1
0.118942457	0.448877707	1
0.298179961	0.337149851	1
0.278966019	0.342675864	1
0.752478627	0.587145795	0
0.695069017	0.68062701	0
0.672398963	0.654862785	0
0.107636895	0.523830735	1
0.781340082	0.705563401	0
0.544047475	0.417972524	1
0.054792327	0.576205331	1
0.041767805	0.558442639	1
0.06616026	0.543773765	1
0.509502886	0.415153066	1
0.728319405	0.62215568	0
0.328886943	0.337957174	1
0.283474203	0.336394933	1
0.692138184	0.617602253	0
0.109850856	0.531226996	1
0.762084284	0.325650772	1
0.716443612	0.306777835	1
0.759314635	0.321943195	1
0.775133779	0.700825144	0
0.619166924	0.661952015	0
